adm3_en,adm3_pcode,date,year,week,doh_pois_count,ndvi,pct_area_cropland,pct_area_flood_hazard_5yr_high,pct_area_flood_hazard_5yr_low,pct_area_flood_hazard_5yr_med,pct_area_herbaceous_wetland,pct_area_mangroves,pct_area_permanent_water_bodies,pnp,pop_count_mean,pop_count_stdev,pop_count_total,pop_density_mean,pop_density_stdev,pr,rh,rwi_mean,rwi_std,spi3,spi6,tave,tmax,tmin,case_total_dengue,death_total_dengue
Legazpi City,PH050506000,2016-06-20,2016,25,19.0,0.7152998575690811,,1.8938942857142853,9.283918571428568,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,10.57070055706194,85.34235835749598,0.4185779396479583,0.0473484578658759,,,27.769919248389343,30.602107394325696,25.612692127317988,1.0,
Legazpi City,PH050506000,2016-06-27,2016,26,19.0,0.7148073831493155,,1.8938942857142853,9.28391857142857,10.63184,,,,86.61682878274728,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,11.69849918513864,84.68365150815016,0.4185779396479584,0.0473484578658759,-0.7657794175638716,-0.9860476217043488,27.364204962675064,30.039921229162708,25.140497177737597,2.0,
Legazpi City,PH050506000,2016-07-04,2016,27,19.0,0.7125650018811461,,1.8938942857142853,9.28391857142857,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.7294038066189,8.212679594194153,86.85826938463431,0.4185779396479584,0.0473484578658759,,,26.956152385323914,29.26727297230667,25.144306938539508,1.0,
Legazpi City,PH050506000,2016-07-11,2016,28,19.0,0.7214615218244633,,1.8938942857142853,9.283918571428568,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,2.3255678343780017,82.45151425731144,0.4185779396479584,0.0473484578658759,,,28.113159186794267,31.340352118467457,25.287566645732845,3.0,
Legazpi City,PH050506000,2016-07-18,2016,29,19.0,0.730753139485028,,1.8938942857142853,9.283918571428568,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,5.084803386280151,81.22948025213334,0.4185779396479584,0.0473484578658759,,,28.0308311350402,31.22483135893008,25.13257568827572,2.0,
Legazpi City,PH050506000,2016-07-25,2016,30,19.0,0.7365685641938128,,1.8938942857142853,9.28391857142857,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,12.524850746417354,85.03923504380252,0.4185779396479584,0.0473484578658759,,,27.759553903029232,30.44427682027819,25.33364179176393,1.0,
Legazpi City,PH050506000,2016-08-01,2016,31,19.0,0.736279167499159,,1.8938942857142853,9.28391857142857,10.63184,,,,72.26807570629921,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,5.479737893960605,84.18671133294,0.4185779396479584,0.0473484578658759,-0.76009675357857,-1.2222217692698814,27.70459063564258,30.71759101096607,25.273238668608737,4.0,
Legazpi City,PH050506000,2016-08-08,2016,32,19.0,0.7368078129961556,,1.8938942857142853,9.28391857142857,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,4.894490133357581,84.44348316596236,0.4185779396479584,0.0473484578658759,,,27.82178663040472,29.971974927050123,26.072972236024132,1.0,
Legazpi City,PH050506000,2016-08-15,2016,33,19.0,0.7368078129961556,,1.8938942857142853,9.28391857142857,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,10.899834148496597,85.28875270058116,0.4185779396479584,0.0473484578658759,,,28.231355817179058,30.696515302493165,26.524566719638244,7.0,
Legazpi City,PH050506000,2016-08-22,2016,34,19.0,0.7354792466214094,,1.8938942857142853,9.283918571428568,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,1.4362905739279503,83.75960786121583,0.4185779396479584,0.0473484578658759,,,28.251474346584803,30.988034865415194,26.002865960785577,4.0,
Legazpi City,PH050506000,2016-08-29,2016,35,19.0,0.7289057952519765,,1.8938942857142853,9.28391857142857,10.63184,,,,77.67708760380039,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,1.2971407631565646,81.8592943075997,0.4185779396479584,0.0473484578658758,-1.025569477323994,-1.36158451181952,28.75924457270815,31.906007249974685,26.08490590647236,5.0,
Legazpi City,PH050506000,2016-09-05,2016,36,19.0,0.7257677729350822,,1.8938942857142853,9.283918571428568,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.7294038066189,6.970637029213101,82.76736926941074,0.4185779396479584,0.0473484578658759,,,27.95267370440485,31.638836067863277,25.266284928678576,3.0,
Legazpi City,PH050506000,2016-09-12,2016,37,19.0,0.7283198241631164,,1.8938942857142853,9.28391857142857,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,2.32940775148078,84.57954527077001,0.4185779396479584,0.0473484578658759,,,28.020061058901337,31.335377079653536,25.713357274093568,5.0,
Legazpi City,PH050506000,2016-09-19,2016,38,19.0,0.72343871947304,,1.8938942857142853,9.283918571428568,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.7294038066189,11.204475108643653,84.49329154447972,0.4185779396479584,0.0473484578658758,,,27.55704969920684,30.538520347804603,25.27061361677986,9.0,
Legazpi City,PH050506000,2016-09-26,2016,39,19.0,0.7265841169328319,,1.8938942857142853,9.28391857142857,10.63184,,,,180.8716789893654,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.7294038066189,15.641243394025729,87.21293348550357,0.4185779396479584,0.0473484578658759,0.7498131117234068,-0.0550758445095625,26.94879047837624,29.63160741524744,25.01719689140852,8.0,
Legazpi City,PH050506000,2016-10-03,2016,40,19.0,0.7328281684992367,,1.8938942857142853,9.283918571428568,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,13.193285483512485,87.32206961653061,0.4185779396479584,0.0473484578658759,,,26.988944060315497,29.85396748995711,25.052520308134792,5.0,
Legazpi City,PH050506000,2016-10-10,2016,41,19.0,0.735758263049239,,1.8938942857142853,9.28391857142857,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.7294038066189,26.77252294735454,87.36151418123234,0.4185779396479584,0.0473484578658758,,,26.719180560307983,29.220136690570595,24.96363667182253,4.0,
Legazpi City,PH050506000,2016-10-17,2016,42,19.0,0.739717383401101,,1.8938942857142853,9.283918571428568,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,10.353938793650148,85.07151066891451,0.4185779396479584,0.0473484578658759,,,27.63627106688784,30.40961630780584,25.367874368430364,8.0,
Legazpi City,PH050506000,2016-10-24,2016,43,19.0,0.7519358767417356,,1.8938942857142853,9.28391857142857,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,19.95644981379644,86.39249602079205,0.4185779396479584,0.0473484578658759,,,27.29342625427696,29.702981503181466,25.626405776685058,1.0,
Legazpi City,PH050506000,2016-10-31,2016,44,19.0,0.7523174731381952,,1.8938942857142853,9.283918571428568,10.63184,,,,126.18708728046433,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.7294038066189,32.863353763587135,88.00401180964796,0.4185779396479584,0.0473484578658759,1.218416210931804,0.6624384868884035,26.200707485693066,28.08129027323442,24.80127588613569,2.0,
Legazpi City,PH050506000,2016-11-07,2016,45,19.0,0.7483185416870828,,1.8938942857142853,9.28391857142857,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.7294038066189,0.0,78.65840742108017,0.4185779396479584,0.0473484578658759,,,26.52460745093216,29.513633608733592,24.304739994286823,3.0,1.0
Legazpi City,PH050506000,2016-11-14,2016,46,19.0,0.7480915497690367,,1.8938942857142853,9.28391857142857,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.7294038066189,21.18064727453012,87.79397548731826,0.4185779396479584,0.0473484578658759,,,26.674295243191327,28.981177422589077,25.020091812060745,5.0,
Legazpi City,PH050506000,2016-11-21,2016,47,19.0,0.7551812955580138,,1.8938942857142853,9.28391857142857,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,15.875550114290714,86.72207096240588,0.4185779396479584,0.0473484578658759,,,26.865424013204432,29.10279230988968,25.070343671877424,2.0,
Legazpi City,PH050506000,2016-11-28,2016,48,19.0,0.7538981493037588,,1.8938942857142853,9.28391857142857,10.63184,,,,93.35794507216734,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,2.3404850530859944,87.46510930119366,0.4185779396479584,0.0473484578658759,0.8526841272397366,0.3995129163269524,27.009931578635623,29.57049986948814,25.16652662469154,10.0,
Legazpi City,PH050506000,2016-12-05,2016,49,19.0,0.7549812483165238,,1.8938942857142853,9.28391857142857,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.7294038066189,13.328582263501364,89.07957979980696,0.4185779396479584,0.0473484578658759,,,26.410558947616103,28.711023764570736,24.85114775174525,0.0,
Legazpi City,PH050506000,2016-12-12,2016,50,19.0,0.7559404317053435,,1.8938942857142853,9.28391857142857,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.72940380661885,42.05350485212491,87.92021598671587,0.4185779396479584,0.0473484578658758,,,25.81087627529833,27.851706513692157,24.4248513133877,5.0,
Legazpi City,PH050506000,2016-12-19,2016,51,19.0,0.7560666597033169,,1.8938942857142853,9.283918571428568,10.63184,,,,173.77033381601285,2892.3768568449896,1336.89030296158,189491.39540481567,1066.601974293054,357.92474271485264,10.290884162616516,86.51717630250567,0.4207595922358174,0.0465625272345623,0.6539660344917219,0.7106052281548413,26.375623463360945,28.49383654867857,24.899436567793444,4.0,
Legazpi City,PH050506000,2016-12-26,2016,52,19.0,0.7494932393164886,,1.8938942857142853,9.28391857142857,10.63184,,,,,2887.767387892014,1330.2725325576905,189302.6784362793,1065.214250402205,356.7294038066189,2.1125682006746525,88.01297475886099,0.4185779396479583,0.0473484578658759,,,26.811013820400103,29.23373136220873,24.98047471342488,3.0,
Legazpi City,PH050506000,2017-01-02,2017,1,19.0,0.750115618474973,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888065,190812.4141845703,1076.3160415289965,366.29211507248885,14.971830796125989,84.15029610342845,0.4360311603508307,0.0410610128153676,,,26.105406486937675,28.287834162444423,24.734050034860527,3.0,
Legazpi City,PH050506000,2017-01-09,2017,2,19.0,0.7444396612234497,,1.8938942857142853,9.283918571428568,10.63184,,,,,2924.643139515817,1383.2146957888065,190812.4141845703,1076.3160415289965,366.29211507248885,32.197847347674724,89.06415451680633,0.4360311603508307,0.0410610128153676,,,25.27930140831447,26.419296999350248,24.46663282385101,5.0,
Legazpi City,PH050506000,2017-01-16,2017,3,19.0,0.7508980049346344,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.29211507248885,20.62855315057084,81.58829266574055,0.4360311603508307,0.0410610128153676,,,25.37361985653296,27.21852628831329,24.241946076773583,7.0,
Legazpi City,PH050506000,2017-01-23,2017,4,19.0,0.7483649200417857,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.292115072489,3.247503388689323,82.24766006722857,0.4360311603508308,0.0410610128153676,,,25.609016890644103,27.723069541176084,23.916881730168853,3.0,
Legazpi City,PH050506000,2017-01-30,2017,5,19.0,0.7472969399361045,,1.8938942857142853,9.28391857142857,10.63184,,,,57.01077715421105,2924.643139515817,1383.2146957888065,190812.4141845703,1076.3160415289965,366.29211507248885,7.794323332677002,84.79596588378267,0.4360311603508307,0.0410610128153676,0.2880571239822837,0.5907805587501728,25.817865550501928,28.06532924764485,24.30051541498153,1.0,
Legazpi City,PH050506000,2017-02-06,2017,6,19.0,0.7551745000653012,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.29211507248885,0.0,77.50585815307873,0.4360311603508307,0.0410610128153676,,,25.32176559182012,27.96634669855709,23.67749445030233,2.0,
Legazpi City,PH050506000,2017-02-13,2017,7,19.0,0.7547846762590319,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888065,190812.4141845703,1076.3160415289965,366.29211507248885,6.194631433052849,77.213616793444,0.4360311603508307,0.0410610128153676,,,24.887719254946635,27.10100575556405,23.40715679501269,1.0,
Legazpi City,PH050506000,2017-02-20,2017,8,19.0,0.7573101949055632,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888065,190812.4141845703,1076.3160415289965,366.29211507248885,3.5690099719757256,85.03685232288471,0.4360311603508307,0.0410610128153676,,,25.92352965209577,28.29620182495615,24.09385579770643,1.0,
Legazpi City,PH050506000,2017-02-27,2017,9,19.0,0.7562747802718235,,1.8938942857142853,9.283918571428568,10.63184,,,,102.1293094301296,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.29211507248885,0.0,81.9171054524976,0.4360311603508308,0.0410610128153676,0.4551244717258412,0.653467741833227,25.937870670443328,28.91290579543312,23.902311422133693,1.0,
Legazpi City,PH050506000,2017-03-06,2017,10,19.0,0.7504866398783749,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.29211507248885,11.023816657733413,78.35471275344526,0.4360311603508308,0.0410610128153676,,,25.938938940374104,28.574407832088383,23.890434587291782,0.0,
Legazpi City,PH050506000,2017-03-13,2017,11,19.0,0.747752557661155,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888065,190812.4141845703,1076.3160415289965,366.29211507248885,8.608725416265818,81.42113579464878,0.4360311603508307,0.0410610128153676,,,25.936119727470224,28.76884937083501,24.014138148934236,1.0,
Legazpi City,PH050506000,2017-03-20,2017,12,19.0,0.7419446892359505,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.214695788806,190812.4141845703,1076.3160415289965,366.29211507248885,6.218492967484705,84.3850600137196,0.4360311603508306,0.0410610128153676,,,26.73439632240941,29.66252299988534,24.33315791699808,0.0,
Legazpi City,PH050506000,2017-03-27,2017,13,19.0,0.7480589734286545,,1.8938942857142853,9.28391857142857,10.63184,,,,61.90610592998442,2924.643139515817,1383.214695788806,190812.4141845703,1076.3160415289965,366.29211507248885,1.5895274872834713,81.84381615053951,0.4360311603508308,0.0410610128153676,-0.3105999343183884,0.2647485586183022,26.6132726723377,29.14873868663223,24.767189528945465,1.0,
Legazpi City,PH050506000,2017-04-03,2017,14,19.0,0.7488727742112185,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.214695788806,190812.4141845703,1076.3160415289965,366.29211507248885,0.195321675964316,80.56834572728076,0.4360311603508307,0.0410610128153676,,,26.489609283170164,29.01198086755881,24.647572324493243,4.0,
Legazpi City,PH050506000,2017-04-10,2017,15,19.0,0.7324488807407785,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888065,190812.4141845703,1076.3160415289965,366.29211507248885,12.197239544605074,81.44298591214567,0.4360311603508307,0.0410610128153676,,,27.16920608393588,30.297844326248136,24.45173655587438,1.0,
Legazpi City,PH050506000,2017-04-17,2017,16,19.0,0.7341278836917412,,1.8938942857142853,9.283918571428568,10.63184,,,,,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.29211507248885,0.2484979733074712,81.93313661666522,0.4360311603508307,0.0410610128153676,,,27.964227532804127,31.270576212134586,25.03227805330282,0.0,
Legazpi City,PH050506000,2017-04-24,2017,17,19.0,0.7226112371347094,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.2921150724888,0.3521899727401387,76.19325406194396,0.4360311603508307,0.0410610128153676,,,28.242197039943875,31.775270804414987,24.78973095174394,0.0,1.0
Legazpi City,PH050506000,2017-05-01,2017,18,19.0,0.7183501271879303,,1.8938942857142853,9.28391857142857,10.63184,,,,89.28250657767104,2924.6431395158165,1383.214695788806,190812.4141845703,1076.3160415289965,366.29211507248885,1.0404258037800802,78.75457266014692,0.4360311603508307,0.0410610128153676,-0.1370314320746894,0.1285655478391637,28.6298543393428,32.047216060621274,25.633155674476427,0.0,
Legazpi City,PH050506000,2017-05-08,2017,19,19.0,0.721611396719651,,1.8938942857142853,9.283918571428568,10.63184,,,,,2924.643139515817,1383.2146957888065,190812.4141845703,1076.3160415289965,366.2921150724889,3.542398410418052,81.21664874249423,0.4360311603508307,0.0410610128153676,,,28.39908299340775,31.32225656730074,25.941162400592265,0.0,
Legazpi City,PH050506000,2017-05-15,2017,20,19.0,0.7305631473628361,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.29211507248885,9.05542298613676,80.82479970731289,0.4360311603508307,0.0410610128153676,,,28.465787750940983,31.737236464307767,25.898653076828463,0.0,
Legazpi City,PH050506000,2017-05-22,2017,21,19.0,0.73393830819312,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.214695788806,190812.4141845703,1076.3160415289965,366.29211507248885,12.072558832229497,84.66441511847236,0.4360311603508308,0.0410610128153676,,,28.0243286120222,30.78007256858032,25.762324539436232,0.0,
Legazpi City,PH050506000,2017-05-29,2017,22,19.0,0.7313870050761054,,1.8938942857142853,9.283918571428568,10.63184,,,,76.75399811450662,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.292115072489,0.0,82.39508187287149,0.4360311603508307,0.0410610128153676,-0.4545483882011481,0.1205119868941093,28.929793991418645,32.13998228806405,26.10602298113728,3.0,1.0
Legazpi City,PH050506000,2017-06-05,2017,23,19.0,0.7322605197904346,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.29211507248885,13.282321527066673,85.24354747543325,0.4360311603508307,0.0410610128153676,,,27.773741339437528,30.432858488732418,25.844622099779173,5.0,
Legazpi City,PH050506000,2017-06-12,2017,24,19.0,0.7438800859548768,,1.8938942857142853,9.283918571428568,10.63184,,,,,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.29211507248885,1.231915057337366,80.55947602883832,0.4360311603508308,0.0410610128153676,,,28.803970629125136,31.776517468935733,25.91466365164039,3.0,
Legazpi City,PH050506000,2017-06-19,2017,25,19.0,0.7493832639775849,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888065,190812.4141845703,1076.3160415289965,366.29211507248885,1.0508522660065414,79.84631971946382,0.4360311603508307,0.0410610128153676,,,28.156999439007304,31.42823351153349,25.426476364492,2.0,
Legazpi City,PH050506000,2017-06-26,2017,26,19.0,0.7410477430686064,,1.8938942857142853,9.28391857142857,10.63184,,,,123.3917223100654,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.29211507248885,6.078774591432662,82.87880837779281,0.4360311603508307,0.0410610128153676,0.1271424885215678,-0.2150851134782978,27.66551780603854,30.6836123844798,25.35453615214803,2.0,
Legazpi City,PH050506000,2017-07-03,2017,27,19.0,0.7348874002345047,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.214695788806,190812.4141845703,1076.3160415289965,366.29211507248885,13.942273176089936,84.28694611571882,0.4360311603508307,0.0410610128153676,,,27.15580968617196,29.621175256146508,24.85187780756737,1.0,
Legazpi City,PH050506000,2017-07-10,2017,28,19.0,0.7338736119868761,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.6431395158165,1383.2146957888065,190812.4141845703,1076.3160415289965,366.29211507248885,10.77022462803214,85.66867374407465,0.4360311603508308,0.0410610128153676,,,26.938203205791577,29.6317828563386,24.778476289862045,0.0,
Legazpi City,PH050506000,2017-07-17,2017,29,19.0,0.7282039973763583,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888065,190812.4141845703,1076.3160415289965,366.29211507248885,14.418262066550724,87.38063790593401,0.4360311603508307,0.0410610128153676,,,26.856255783142725,29.412669930338723,24.92143963187866,6.0,
Legazpi City,PH050506000,2017-07-24,2017,30,19.0,0.7282039973763582,,1.8938942857142853,9.283918571428568,10.63184,,,,,2924.643139515817,1383.214695788806,190812.4141845703,1076.3160415289965,366.29211507248885,11.246393536103422,83.69901887141748,0.4360311603508307,0.0410610128153676,,,27.653632973835496,30.08175299982556,25.75944194903028,2.0,1.0
Legazpi City,PH050506000,2017-07-31,2017,31,19.0,0.7342298658961185,,1.8938942857142853,9.28391857142857,10.63184,,,,88.32191317347429,2924.643139515817,1383.2146957888065,190812.4141845703,1076.3160415289965,366.29211507248885,4.476292029393335,85.24684593314713,0.4360311603508307,0.0410610128153676,0.0549838965933052,-0.1595340092537529,28.16315982169236,30.926273682559287,26.12059545561501,3.0,
Legazpi City,PH050506000,2017-08-07,2017,32,19.0,0.7371763047699232,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.214695788806,190812.4141845703,1076.3160415289965,366.29211507248885,3.8198302467262897,82.97019565910846,0.4360311603508306,0.0410610128153676,,,28.39752348624807,31.665045999770676,25.5907264674252,2.0,
Legazpi City,PH050506000,2017-08-14,2017,33,19.0,0.7363693130656231,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.6431395158165,1383.2146957888067,190812.4141845703,1076.3160415289965,366.29211507248885,7.35793040158346,84.34750442843685,0.4360311603508307,0.0410610128153676,,,27.767213444949807,30.90033746962045,25.45637520919485,3.0,
Legazpi City,PH050506000,2017-08-21,2017,34,19.0,0.7322555040049302,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.214695788806,190812.4141845703,1076.3160415289965,366.29211507248885,11.758472750373103,86.84425712756888,0.4360311603508307,0.0410610128153676,,,26.97440360879337,29.60138982090802,25.21926732850642,2.0,
Legazpi City,PH050506000,2017-08-28,2017,35,19.0,0.7363081934821597,,1.8938942857142853,9.28391857142857,10.63184,,,,104.77510756314882,2924.643139515817,1383.2146957888065,190812.4141845703,1076.3160415289965,366.29211507248885,2.7704049834700064,81.08503008112747,0.4360311603508307,0.0410610128153676,0.412627892114783,-0.1767572367061305,28.235568066238077,31.17126176259666,25.85863267314196,3.0,
Legazpi City,PH050506000,2017-09-04,2017,36,19.0,0.743747222886908,,1.8938942857142853,9.283918571428568,10.63184,,,,,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.29211507248885,9.822738330871934,83.55344288389733,0.4360311603508307,0.0410610128153676,,,28.007888120631005,31.117849370110445,25.3787608836115,1.0,
Legazpi City,PH050506000,2017-09-11,2017,37,19.0,0.7466412885551151,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.214695788806,190812.4141845703,1076.3160415289965,366.29211507248885,10.227207008115649,83.81989802413555,0.4360311603508307,0.0410610128153676,,,27.3858701101752,30.173737641450494,25.220716227542404,0.0,
Legazpi City,PH050506000,2017-09-18,2017,38,19.0,0.7503190793126292,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.6431395158165,1383.214695788806,190812.4141845703,1076.3160415289965,366.29211507248885,10.4657670085214,84.64851235044345,0.4360311603508307,0.0410610128153676,,,27.143839617314946,30.47924879600317,24.818952878243937,1.0,
Legazpi City,PH050506000,2017-09-25,2017,39,19.0,0.7501257542018751,,1.8938942857142853,9.283918571428568,10.63184,,,,120.77967715205548,2924.643139515817,1383.2146957888065,190812.4141845703,1076.3160415289965,366.29211507248885,13.197119447426726,86.03374627370975,0.4360311603508307,0.0410610128153676,0.3448159203096925,0.2799552211175257,27.197739658633143,29.953763088999303,25.08846388353669,2.0,
Legazpi City,PH050506000,2017-10-02,2017,40,19.0,0.7658521138483682,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.2921150724888,8.424866479391353,83.62244710646779,0.4360311603508307,0.0410610128153676,,,27.444625612097006,30.592022309829904,24.857841710576675,2.0,
Legazpi City,PH050506000,2017-10-09,2017,41,19.0,0.7667938733149161,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888065,190812.4141845703,1076.3160415289965,366.29211507248885,10.522575505323632,87.12484286860906,0.4360311603508307,0.0410610128153676,,,27.13240816846663,29.76939150316154,25.49136904407171,1.0,
Legazpi City,PH050506000,2017-10-16,2017,42,19.0,0.7660024071785327,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.2921150724888,18.796242263707864,86.633434700867,0.4360311603508307,0.0410610128153676,,,27.05266290570305,29.44405048408942,25.292785209174923,3.0,
Legazpi City,PH050506000,2017-10-23,2017,43,19.0,0.7668651114169168,,1.8938942857142853,9.283918571428568,10.63184,,,,,2924.6431395158165,1383.2146957888067,190812.4141845703,1076.3160415289965,366.29211507248885,1.3821525336781284,80.41125664265526,0.4360311603508307,0.0410610128153676,,,27.06280120389721,29.858559733223245,24.647002578175336,3.0,
Legazpi City,PH050506000,2017-10-30,2017,44,19.0,0.7707707255282108,,1.8938942857142853,9.28391857142857,10.63184,,,,108.40063958420242,2924.643139515817,1383.2146957888065,190812.4141845703,1076.3160415289965,366.29211507248885,32.04187532865712,87.16557939024786,0.4360311603508307,0.0410610128153676,0.5429471009430002,0.451301047482226,26.700556070196367,29.11174877653055,24.955944395969187,1.0,
Legazpi City,PH050506000,2017-11-06,2017,45,19.0,0.7702282372602399,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.214695788806,190812.4141845703,1076.3160415289965,366.29211507248885,11.3193395701278,87.01561429062319,0.4360311603508307,0.0410610128153676,,,27.183171593119628,29.881497627691044,25.36929277605523,2.0,
Legazpi City,PH050506000,2017-11-13,2017,46,19.0,0.7705310075714994,,1.8938942857142853,9.28391857142857,10.63184,,,,,2924.643139515817,1383.214695788806,190812.4141845703,1076.3160415289965,366.29211507248885,15.528679932746083,86.60375202854922,0.4360311603508307,0.0410610128153676,,,27.117185119981247,29.548216957992206,25.310507417620386,3.0,
Legazpi City,PH050506000,2017-11-20,2017,47,19.0,0.7681446991624599,,1.8938942857142853,9.283918571428568,10.63184,,,,,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.29211507248885,10.280026305249946,86.15418949326076,0.4360311603508307,0.0410610128153676,,,27.299425057661608,29.91955749142616,25.38558417055048,5.0,
Legazpi City,PH050506000,2017-11-27,2017,48,19.0,0.7669525317218093,,1.8938942857142853,9.28391857142857,10.63184,,,,160.65371659652598,2924.643139515817,1383.214695788806,190812.4141845703,1076.3160415289965,366.29211507248885,6.0347677432280085,86.33935940412685,0.4360311603508307,0.0410610128153676,1.0609452382733595,1.0830312824524853,27.21052109374193,29.6601519743157,25.40789477211687,2.0,
Legazpi City,PH050506000,2017-12-04,2017,49,19.0,0.7700895948987885,,1.8938942857142853,9.283918571428568,10.63184,,,,,2924.643139515817,1383.2146957888067,190812.4141845703,1076.3160415289965,366.29211507248885,9.952837702839073,83.6789075523166,0.4360311603508307,0.0410610128153676,,,27.21983337683729,29.99340503002316,24.927594894622317,3.0,
